city,link,name,location,eventName
sao-paulo-sp,https://www.sympla.com.br/leitura-e-interpretacao-da-nbr-iso90012015__110040,Q2 Management,sympla,Leitura e Interpretação da NBR ISO9001:2015
sao-paulo-sp,https://www.sympla.com.br/aula-the-school-of-life-sp---como-superar-o-fim-de-um-relacionamento__110197,The School of Life,sympla,Aula The School of Life SP - Como Superar o Fim de um Relacionamento 
sao-paulo-sp,https://www.sympla.com.br/aula-the-school-of-life-sp---como-se-comunicar-melhor-no-trabalho__110398,The School of Life,sympla,Aula The School of LIfe SP - Como se Comunicar Melhor no Trabalho 
sao-paulo-sp,https://www.sympla.com.br/mobile---conquistando-e-retendo-usuarios__110605,Unimove,sympla,Mobile - Conquistando e retendo usuários
sao-paulo-sp,https://www.sympla.com.br/oficinas-gratuitas-de-inclusao-digital--modulos-planilhas-eletronicas-e-apresentacoes---dezembro__105589,Centro Profissionalizante Lar Sírio,sympla,Oficinas Gratuitas de Inclusão Digital- Módulos Planilhas Eletrônicas e Apresentações - DEZEMBRO
sao-paulo-sp,https://www.sympla.com.br/formacao-assessment-disc-profiler__105809,janete dias,sympla,FORMAÇÃO ASSESSMENT DISC PROFILER
sao-paulo-sp,https://www.sympla.com.br/brazil-promotion-live-marketing-and-retail__105739,Forma Promocional,sympla,Brazil Promotion Live Marketing and Retail
sao-paulo-sp,https://www.sympla.com.br/22-congresso-brasileiro-de-direito-ambiental__98732,Instituto O Direito por um Planeta Verde,sympla,22º Congresso Brasileiro de Direito Ambiental
sao-paulo-sp,https://www.sympla.com.br/dreamidea--oratoria-e-tecnicas-de-apresentacao__106917,Dreamidea Treinamento e Consultoria Ltda,sympla,Dreamidea | Oratória e Técnicas de Apresentação
sao-paulo-sp,https://www.sympla.com.br/1402---terca-open-eko-afrobeat---tributo-a-fela-kuti-no-mundo-pensante__112439,Mundo Pensante,sympla,14/02 - TERÇA OPEN: ÈKÓ AFROBEAT - TRIBUTO A FELA KUTI NO MUNDO PENSANTE
sao-paulo-sp,https://www.sympla.com.br/programa-de-formacao-de-consultor--academia-erp-protheus---v12__67381,SYSTIMA EDUCACAO,sympla,Programa de Formação de Consultor + Academia ERP Protheus - V12 
sao-paulo-sp,https://www.sympla.com.br/musicoterapia-nos-transtornos-do-neurodesenvolvimento__112679,Centro de Musicoterapia Benenzon Brasil,sympla,Musicoterapia nos Transtornos do Neurodesenvolvimento
sao-paulo-sp,https://www.sympla.com.br/meditacao-integral-para-a-alma---encontre-a-luz-do-seu-interior__113007,Facilitadora Manju Gorete,sympla,Meditação Integral para a alma - Encontre a luz do seu interior
sao-paulo-sp,https://www.sympla.com.br/carreira-geracao-flux__106350,Dreamidea Treinamento e Consultoria Ltda,sympla,Carreira: Geração Flux 
sao-paulo-sp,https://www.sympla.com.br/pediatric-advanced-life-supportr---palsr__109060,Núcleo de Educação Profissional Corporativa,sympla,PEDIATRIC ADVANCED LIFE SUPPORT® - PALS® 
sao-paulo-sp,https://www.sympla.com.br/pediatric-advanced-life-supportr---palsr__109062,Núcleo de Educação Profissional Corporativa,sympla,PEDIATRIC ADVANCED LIFE SUPPORT® - PALS® 
sao-paulo-sp,https://www.sympla.com.br/basic-life-support---blsr--suporte-basico-de-vida__109077,Núcleo de Educação Profissional Corporativa,sympla,BASIC LIFE SUPPORT - BLS® / SUPORTE BÁSICO DE VIDA 
sao-paulo-sp,https://www.sympla.com.br/basic-life-support---blsr--suporte-basico-de-vida--copia__109079,Núcleo de Educação Profissional Corporativa,sympla,BASIC LIFE SUPPORT - BLS® / SUPORTE BÁSICO DE VIDA  (Cópia)
sao-paulo-sp,https://www.sympla.com.br/suporte-avancado-de-vida-em-insuficiencia-cardiacar---savicr__109081,Núcleo de Educação Profissional Corporativa,sympla,SUPORTE AVANÇADO DE VIDA EM INSUFICIÊNCIA CARDÍACA® - SAVIC® 
sao-paulo-sp,https://www.sympla.com.br/basic-life-support---blsr--suporte-basico-de-vida__109070,Núcleo de Educação Profissional Corporativa,sympla,BASIC LIFE SUPPORT - BLS® / SUPORTE BÁSICO DE VIDA  
sao-paulo-sp,https://www.sympla.com.br/vii-virada-empreendedora---tendencias-e-inovacao-no-empreendedorismo__108173,Rede Mulher Empreendedora,sympla,VII Virada Empreendedora - "Tendências e Inovação no Empreendedorismo" 
sao-paulo-sp,https://www.sympla.com.br/formacao-de-auditores-internos---teoria-e-pratica-para-o-exercicio-profissional-da-auditoria-interna__108176,Grupo Portal de Auditoria,sympla,Formação de Auditores Internos - Teoria e prática para o exercício profissional da Auditoria Interna
sao-paulo-sp,https://www.sympla.com.br/vivencia-introducao-a-terapia-com-rosas__108328,Pallando Evanesco,sympla,Vivência: Introdução à Terapia com Rosas
sao-paulo-sp,https://www.sympla.com.br/aula-avancada-de-ovos-e-sobremesas-de-pascoa__108704,Danielle Trolezi,sympla,Aula Avançada de Ovos e Sobremesas de Páscoa
sao-paulo-sp,https://www.sympla.com.br/meu-primeiro-evento__109874,Cirdes,sympla,Meu primeiro evento
sao-paulo-sp,https://www.sympla.com.br/aula-the-school-of-life-sp---como-ter-resiliencia__109960,The School of Life,sympla,Aula The School of Life SP - Como Ter Resiliência  
sao-paulo-sp,https://www.sympla.com.br/ensaio-aberto-da-farofa-aquatica__111550,Bloco da Farofa Aquática,sympla,Ensaio aberto da Farofa Aquática
sao-paulo-sp,https://www.sympla.com.br/mobile-one-for-business-2017__109570,App2Sales,sympla,Mobile One for Business 2017
sao-paulo-sp,https://www.sympla.com.br/samsara-blues-experiment-em-sao-paulo---11-de-marco-a-partir-das-18h__106463,Abraxas,sympla,Samsara Blues Experiment em São Paulo - 11 de março a partir das 18h
sao-paulo-sp,https://www.sympla.com.br/narnia-bus-excursao---native-11-anos__111903,Nárnia Bus,sympla,Narnia Bus EXCURSÃO - Native 11 Anos
sao-paulo-sp,https://www.sympla.com.br/1402---terca-open-eko-afrobeat---tributo-a-fela-kuti-no-mundo-pensante__112439,Mundo Pensante,sympla,14/02 - TERÇA OPEN: ÈKÓ AFROBEAT - TRIBUTO A FELA KUTI NO MUNDO PENSANTE
sao-paulo-sp,https://www.sympla.com.br/programa-de-formacao-de-consultor--academia-erp-protheus---v12__67381,SYSTIMA EDUCACAO,sympla,Programa de Formação de Consultor + Academia ERP Protheus - V12 
sao-paulo-sp,https://www.sympla.com.br/musicoterapia-nos-transtornos-do-neurodesenvolvimento__112679,Centro de Musicoterapia Benenzon Brasil,sympla,Musicoterapia nos Transtornos do Neurodesenvolvimento
sao-paulo-sp,https://www.sympla.com.br/meditacao-integral-para-a-alma---encontre-a-luz-do-seu-interior__113007,Facilitadora Manju Gorete,sympla,Meditação Integral para a alma - Encontre a luz do seu interior
sao-paulo-sp,https://www.sympla.com.br/carreira-geracao-flux__106350,Dreamidea Treinamento e Consultoria Ltda,sympla,Carreira: Geração Flux 
sao-paulo-sp,https://www.sympla.com.br/gestao-de-energia-na-industria-com-foco-em-reducao-de-custos__114758,Propagar Training,sympla,Gestão de Energia na Indústria com Foco em Redução de Custos
sao-paulo-sp,https://www.sympla.com.br/curso-de-lifting-facial-e-laserterapia__114789,Dra Bruna Zanetti,sympla,Curso de lifting facial e laserterapia
sao-paulo-sp,https://www.sympla.com.br/tay-galega-em-sao-paulo__115054,Aura Produções,sympla,Tay Galega em São Paulo
sao-paulo-sp,https://www.sympla.com.br/curso-jornada-intraempreendedora__114786,Attitude Empreendedora,sympla,Curso Jornada Intraempreendedora
sao-paulo-sp,https://www.sympla.com.br/workshop--apresentador-de-eventos__115093,AD apresentação de eventos/ Melissa,sympla,Workshop  Apresentador de Eventos 
sao-paulo-sp,https://www.sympla.com.br/aula-de-dance-e-twerk-toda-quinta-as-19h-e-as-20h-na-rua-augusta-591__114477,Mariana Leis,sympla,Aula de Dance e twerk: Toda Quinta às 19h e às 20h na Rua Augusta 591
sao-paulo-sp,https://www.sympla.com.br/monetizacao-em-games-e-apps-passo-a-passo-para-integrar-ad-networks-e-ferramentas-de-mediacao__109049,Escola Brasileira de Games,sympla,Monetização em Games e Apps: Passo-a-Passo para Integrar Ad Networks e Ferramentas de Mediação
sao-paulo-sp,https://www.sympla.com.br/fundamentos-de-infraestrutura-de-data-centers__115295,Marcelo Barboza,sympla,Fundamentos de infraestrutura de data centers
sao-paulo-sp,https://www.sympla.com.br/workshop-de-aquarela-botanica__111623,Casa Locomotiva,sympla,Workshop de Aquarela Botânica
sao-paulo-sp,https://www.sympla.com.br/mapas-de-rotas-tecnologicas--para-planejar-a-pdi---roadmap__115311,ANPEI | Educanpei ,sympla,MAPAS DE ROTAS TECNOLÓGICAS  PARA PLANEJAR A P,D&I - ROADMAP
sao-paulo-sp,https://www.sympla.com.br/inovacao-em-modelos-de-negocios__115282,ANPEI | Educanpei ,sympla,INOVAÇÃO EM MODELOS DE NEGÓCIOS 
sao-paulo-sp,https://www.sympla.com.br/ecmmeeting-bancos-contratos-de-cambio__106332,INSTITUTO INFORMATION MANAGEMENT,sympla,ECMMEETING BANCOS: CONTRATOS DE CÂMBIO
sao-paulo-sp,https://www.sympla.com.br/elaboracao-de-projetos-para-captacao-de-recursos__115372,ANPEI | Educanpei ,sympla,ELABORAÇÃO DE PROJETOS PARA CAPTAÇÃO DE RECURSOS 
sao-paulo-sp,https://www.sympla.com.br/estrelas-2017__110574,Andrea Saladini Eventos,sympla,Estrelas 2017
sao-paulo-sp,https://www.sympla.com.br/sp-mosh-festivaltm-2017__113623,Aura Produções,sympla,SP Mosh Festival™ 2017
sao-paulo-sp,https://www.sympla.com.br/o-uso-tdics-para-a-documentacao-pedagogica---modulo-2__106750,Colégio Oswald de Andrade,sympla,O uso TDICs para a documentação pedagógica - Módulo 2
sao-paulo-sp,https://www.sympla.com.br/balance--pre-carnaval--brasilidades--shots-caipirinha__114277,Beco 203 São Paulo,sympla,Balancê ✿ Pré Carnaval ✿ Brasilidades ✿ Shots Caipirinha
sao-paulo-sp,https://www.sympla.com.br/sofar-sp--2102__115048,Sofar Sounds Brasil,sympla,Sofar SP // 21.02
sao-paulo-sp,https://www.sympla.com.br/prospeccao-e-valoracao-de-tecnologia__115530,ANPEI | Educanpei ,sympla,PROSPECÇÃO E VALORAÇÃO DE TECNOLOGIA 
sao-paulo-sp,https://www.sympla.com.br/combo-de-cursos---gerenciamento-de-crise--antiterrorismo__115818,Horsky Security,sympla,Combo de Cursos - Gerenciamento de Crise + Antiterrorismo
sao-paulo-sp,https://www.sympla.com.br/prevenindo-e-resolvendo-brigas-entre-socios__115844,SBAC Advogados,sympla,Prevenindo e resolvendo brigas entre sócios
sao-paulo-sp,https://www.sympla.com.br/controladoria-estrategica-aplicada__115934,Propagar Training,sympla,CONTROLADORIA ESTRATÉGICA APLICADA
sao-paulo-sp,https://www.sympla.com.br/curso-de-automaquiagem-patricia-avelino__115960,Patrícia Avelino,sympla,Curso de automaquiagem Patrícia Avelino 
sao-paulo-sp,https://www.sympla.com.br/1-tour-para-o-vale__115957,Caminhada Para o Vale,sympla,1º Tour Para o Vale
sao-paulo-sp,https://www.sympla.com.br/cafe-com-mindfulness__115993,Natasha Bontempi,sympla,Café com Mindfulness
sao-paulo-sp,https://www.sympla.com.br/treinamento-e-desenvolvimento-em-recrutamento-e-selecao__107005,Deborah Santo Lona,sympla,Treinamento e Desenvolvimento em Recrutamento e Seleção
sao-paulo-sp,https://www.sympla.com.br/curso-profissional-para-iniciantes---gabriela-shimoda---sao-paulosp__106556,Equipe Gabriela Shimoda,sympla,Curso Profissional para Iniciantes - Gabriela Shimoda - São Paulo/SP
sao-paulo-sp,https://www.sympla.com.br/sabado-cedo---vivian-amarante-lanca-pra-god__116057,Centro Cultural Rio Verde,sympla,Sábado Cedo - Vivian Amarante lança Pra God
sao-paulo-sp,https://www.sympla.com.br/empreendedorismo-na-pratica__116144,Alberto Parada,sympla,Empreendedorismo na prática 
sao-paulo-sp,https://www.sympla.com.br/beco-apresenta-bloco-do-eu-sozinho--a-ventura-lh-tributo__116157,Beco 203 São Paulo,sympla,Beco apresenta: Bloco do Eu Sozinho ◍ A-Ventura (LH Tributo)
sao-paulo-sp,https://www.sympla.com.br/baile-beijo-me-liga__116137,Felipe Esmael Marcinho,sympla,BAILE BEIJO ME LIGA
sao-paulo-sp,https://www.sympla.com.br/open-bar---touro-mecanico---pursuit-of-madness__114615,Douglas Neves,sympla,Open Bar  + Touro Mecânico - Pursuit Of Madness
sao-paulo-sp,https://www.sympla.com.br/conversas-sobre-envelhecer-com-dra-ana-claudia-quintana-arantes-e-convidados__104507,Ana Claudia Quintana Arantes,sympla,CONVERSAS SOBRE ENVELHECER com Dra. Ana Claudia Quintana Arantes e convidados
sao-paulo-sp,https://www.sympla.com.br/art-battle-33__116238,Fresh Ink,sympla,ART BATTLE #33
sao-paulo-sp,https://www.sympla.com.br/programa-de-desenvolvimento-empreendedor-com-metodologia-qemp__116264,Cloud Coaching,sympla,Programa de Desenvolvimento Empreendedor, com Metodologia QEMP
sao-paulo-sp,https://www.sympla.com.br/nasala---construindo-um-projeto-livre-e-colaborativo__116271,Cloud Coaching,sympla, NaSala - Construindo um Projeto Livre e Colaborativo
sao-paulo-sp,https://www.sympla.com.br/2-frotas-conectadas__112676,OTM EDITORA LTDA,sympla,2º FROTAS CONECTADAS
sao-paulo-sp,https://www.sympla.com.br/jogatina-mega-drive-__116343,Ari Hollaender,sympla,Jogatina Mega Drive !!!
sao-paulo-sp,https://www.sympla.com.br/como-criar-uma-simples-porem-poderosa-proposta-de-valor-ao-cliente-alvo__116276,Cloud Coaching,sympla,Como criar uma simples, porém poderosa, proposta de valor ao cliente-alvo?
sao-paulo-sp,https://www.sympla.com.br/2002---encontro-filosofico-niilismo-e-eterno-retorno-em-nietzsche-com-amauri-ferreira-no-mundo-pen__116616,Mundo Pensante,sympla,20/02 - ENCONTRO FILOSÓFICO: NIILISMO E ETERNO RETORNO EM NIETZSCHE COM AMAURI FERREIRA NO MUNDO PEN
sao-paulo-sp,https://www.sympla.com.br/1602---pilantragi-no-mundo-pensante__116610,Mundo Pensante,sympla,16/02 - PILANTRAGI NO MUNDO PENSANTE
sao-paulo-sp,https://www.sympla.com.br/ramonesclash-teenage-lobotomy-we-are-the-clash-juntos-na-stage__116684,Stage,sympla,RAMONES+CLASH Teenage Lobotomy/ We are the Clash Juntos na STAGE
sao-paulo-sp,https://www.sympla.com.br/controladoria-estrategica-aplicada__115934,Propagar Training,sympla,CONTROLADORIA ESTRATÉGICA APLICADA
sao-paulo-sp,https://www.sympla.com.br/curso-de-automaquiagem-patricia-avelino__115960,Patrícia Avelino,sympla,Curso de automaquiagem Patrícia Avelino 
sao-paulo-sp,https://www.sympla.com.br/1-tour-para-o-vale__115957,Caminhada Para o Vale,sympla,1º Tour Para o Vale
sao-paulo-sp,https://www.sympla.com.br/cafe-com-mindfulness__115993,Natasha Bontempi,sympla,Café com Mindfulness
sao-paulo-sp,https://www.sympla.com.br/treinamento-e-desenvolvimento-em-recrutamento-e-selecao__107005,Deborah Santo Lona,sympla,Treinamento e Desenvolvimento em Recrutamento e Seleção
sao-paulo-sp,https://www.sympla.com.br/curso-profissional-para-iniciantes---gabriela-shimoda---sao-paulosp__106556,Equipe Gabriela Shimoda,sympla,Curso Profissional para Iniciantes - Gabriela Shimoda - São Paulo/SP
sao-paulo-sp,https://www.sympla.com.br/sabado-cedo---vivian-amarante-lanca-pra-god__116057,Centro Cultural Rio Verde,sympla,Sábado Cedo - Vivian Amarante lança Pra God
sao-paulo-sp,https://www.sympla.com.br/empreendedorismo-na-pratica__116144,Alberto Parada,sympla,Empreendedorismo na prática 
sao-paulo-sp,https://www.sympla.com.br/beco-apresenta-bloco-do-eu-sozinho--a-ventura-lh-tributo__116157,Beco 203 São Paulo,sympla,Beco apresenta: Bloco do Eu Sozinho ◍ A-Ventura (LH Tributo)
sao-paulo-sp,https://www.sympla.com.br/baile-beijo-me-liga__116137,Felipe Esmael Marcinho,sympla,BAILE BEIJO ME LIGA
sao-paulo-sp,https://www.sympla.com.br/open-bar---touro-mecanico---pursuit-of-madness__114615,Douglas Neves,sympla,Open Bar  + Touro Mecânico - Pursuit Of Madness
sao-paulo-sp,https://www.sympla.com.br/conversas-sobre-envelhecer-com-dra-ana-claudia-quintana-arantes-e-convidados__104507,Ana Claudia Quintana Arantes,sympla,CONVERSAS SOBRE ENVELHECER com Dra. Ana Claudia Quintana Arantes e convidados
sao-paulo-sp,https://www.sympla.com.br/art-battle-33__116238,Fresh Ink,sympla,ART BATTLE #33
sao-paulo-sp,https://www.sympla.com.br/programa-de-desenvolvimento-empreendedor-com-metodologia-qemp__116264,Cloud Coaching,sympla,Programa de Desenvolvimento Empreendedor, com Metodologia QEMP
sao-paulo-sp,https://www.sympla.com.br/nasala---construindo-um-projeto-livre-e-colaborativo__116271,Cloud Coaching,sympla, NaSala - Construindo um Projeto Livre e Colaborativo
sao-paulo-sp,https://www.sympla.com.br/2-frotas-conectadas__112676,OTM EDITORA LTDA,sympla,2º FROTAS CONECTADAS
sao-paulo-sp,https://www.sympla.com.br/jogatina-mega-drive-__116343,Ari Hollaender,sympla,Jogatina Mega Drive !!!
sao-paulo-sp,https://www.sympla.com.br/como-criar-uma-simples-porem-poderosa-proposta-de-valor-ao-cliente-alvo__116276,Cloud Coaching,sympla,Como criar uma simples, porém poderosa, proposta de valor ao cliente-alvo?
sao-paulo-sp,https://www.sympla.com.br/2002---encontro-filosofico-niilismo-e-eterno-retorno-em-nietzsche-com-amauri-ferreira-no-mundo-pen__116616,Mundo Pensante,sympla,20/02 - ENCONTRO FILOSÓFICO: NIILISMO E ETERNO RETORNO EM NIETZSCHE COM AMAURI FERREIRA NO MUNDO PEN
sao-paulo-sp,https://www.sympla.com.br/1602---pilantragi-no-mundo-pensante__116610,Mundo Pensante,sympla,16/02 - PILANTRAGI NO MUNDO PENSANTE
sao-paulo-sp,https://www.sympla.com.br/ramonesclash-teenage-lobotomy-we-are-the-clash-juntos-na-stage__116684,Stage,sympla,RAMONES+CLASH Teenage Lobotomy/ We are the Clash Juntos na STAGE
sao-paulo-sp,https://www.sympla.com.br/aula-the-school-of-life-sp---como-ter-resiliencia__109960,The School of Life,sympla,Aula The School of Life SP - Como Ter Resiliência  
sao-paulo-sp,https://www.sympla.com.br/pediatric-advanced-life-supportr---palsr__109060,Núcleo de Educação Profissional Corporativa,sympla,PEDIATRIC ADVANCED LIFE SUPPORT® - PALS® 
sao-paulo-sp,https://www.sympla.com.br/pediatric-advanced-life-supportr---palsr__109062,Núcleo de Educação Profissional Corporativa,sympla,PEDIATRIC ADVANCED LIFE SUPPORT® - PALS® 
sao-paulo-sp,https://www.sympla.com.br/basic-life-support---blsr--suporte-basico-de-vida__109077,Núcleo de Educação Profissional Corporativa,sympla,BASIC LIFE SUPPORT - BLS® / SUPORTE BÁSICO DE VIDA 
sao-paulo-sp,https://www.sympla.com.br/basic-life-support---blsr--suporte-basico-de-vida--copia__109079,Núcleo de Educação Profissional Corporativa,sympla,BASIC LIFE SUPPORT - BLS® / SUPORTE BÁSICO DE VIDA  (Cópia)
sao-paulo-sp,https://www.sympla.com.br/suporte-avancado-de-vida-em-insuficiencia-cardiacar---savicr__109081,Núcleo de Educação Profissional Corporativa,sympla,SUPORTE AVANÇADO DE VIDA EM INSUFICIÊNCIA CARDÍACA® - SAVIC® 
sao-paulo-sp,https://www.sympla.com.br/advanced-cardiovascular-life-supportr---aclsr__109027,Núcleo de Educação Corporativa / ICEP,sympla,ADVANCED CARDIOVASCULAR LIFE SUPPORT® - ACLS®  
sao-paulo-sp,https://www.sympla.com.br/advanced-cardiovascular-life-supportr---aclsr__109031,Núcleo de Educação Corporativa / ICEP,sympla,ADVANCED CARDIOVASCULAR LIFE SUPPORT® - ACLS®   
sao-paulo-sp,https://www.sympla.com.br/basic-life-support---blsr--suporte-basico-de-vida__109070,Núcleo de Educação Profissional Corporativa,sympla,BASIC LIFE SUPPORT - BLS® / SUPORTE BÁSICO DE VIDA  
sao-paulo-sp,https://www.sympla.com.br/ensaio-aberto-da-farofa-aquatica__111550,Bloco da Farofa Aquática,sympla,Ensaio aberto da Farofa Aquática
sao-paulo-sp,https://www.sympla.com.br/mobile-one-for-business-2017__109570,App2Sales,sympla,Mobile One for Business 2017
sao-paulo-sp,https://www.sympla.com.br/samsara-blues-experiment-em-sao-paulo---11-de-marco-a-partir-das-18h__106463,Abraxas,sympla,Samsara Blues Experiment em São Paulo - 11 de março a partir das 18h
sao-paulo-sp,https://www.sympla.com.br/narnia-bus-excursao---native-11-anos__111903,Nárnia Bus,sympla,Narnia Bus EXCURSÃO - Native 11 Anos
sao-paulo-sp,https://www.sympla.com.br/geek-50-perca-o-medo-da-tecnologia-e-divirta-se__112548,Senior Social,sympla,Geek 50+? Perca o medo da tecnologia e divirta-se!
sao-paulo-sp,https://www.sympla.com.br/mobile-marketing__107851,Distrito,sympla,Mobile Marketing
sao-paulo-sp,https://www.sympla.com.br/5o-encontro-mulheres-empreendedoras-br__117366,Negócios&Empreendedorismo,sympla,5o. Encontro Mulheres Empreendedoras BR
sao-paulo-sp,https://www.sympla.com.br/ii-simposio-internacional-de-cirurgia-endoscopica-de-coluna__117391,II Simpósio Internacional de Cirurgia Endoscópica de Coluna,sympla,II Simpósio Internacional de Cirurgia Endoscópica de Coluna
sao-paulo-sp,https://www.sympla.com.br/reiki-nivel-1-sao-paulo__110236,Reiki Veterinário,sympla,Reiki Nível 1 São Paulo
sao-paulo-sp,https://www.sympla.com.br/sae-para-pessoas-em-dependencia-quimica__116416,Marcelo Chanes,sympla,#SAE para pessoas em dependência química
sao-paulo-sp,https://www.sympla.com.br/sae-para-pessoas-acometidas-por-dor__113099,Marcelo Chanes,sympla,#SAE para pessoas acometidas por DOR
sao-paulo-sp,https://www.sympla.com.br/a-geratividade-nos-processos-mentais-comportamentais-e-motivacionais__115446,Patrícia Cukier,sympla,A Geratividade nos Processos Mentais, Comportamentais e Motivacionais
sao-paulo-sp,https://www.sympla.com.br/co-stuying---conversacao-e-networking__117525,Roberta Gomez,sympla,Co-Stuying - Conversação e Networking
sao-paulo-sp,https://www.sympla.com.br/plantao-de-duvidas__117537,Roberta Gomez,sympla,Plantão de Dúvidas
sao-paulo-sp,https://www.sympla.com.br/convidado-de-honra-bloco-pagu__117576,Mariana Bastos / Thereza Menezes,sympla,CONVIDADO DE HONRA BLOCO PAGU
sao-paulo-sp,https://www.sympla.com.br/andre-frateschi-cultural-rio-verde__116060,Centro Cultural Rio Verde,sympla,Andre Frateschi Cultural Rio Verde
sao-paulo-sp,https://www.sympla.com.br/como-apresentar-e-vender-ideias-para-seu-chefe__106970,Dreamidea Treinamento e Consultoria Ltda,sympla,Como apresentar e vender ideias para seu chefe
sao-paulo-sp,https://www.sympla.com.br/proposta-integrada-o-fazer-estruturando-o-aprender-no-em---2017__117619,Escola Viva,sympla,Proposta Integrada: o fazer estruturando o aprender no EM - 2017
sao-paulo-sp,https://www.sympla.com.br/forrocacana-no-canto-da-ema--parte-2__117496,Canto da Ema,sympla,FORRÓÇACANA no CANTO DA EMA  parte 2
sao-paulo-sp,https://www.sympla.com.br/workshop-os-8-passos-fundamentais-para-viver-do-seu-coracao-dharma__117707,Gabriel Morales,sympla,WORKSHOP: OS 8 PASSOS FUNDAMENTAIS PARA VIVER DO SEU CORAÇÃO (DHARMA)
sao-paulo-sp,https://www.sympla.com.br/orquestra-modesta---matine-de-pos-carnaval-para-pais-e-filhos__117749,Centro Cultural Rio Verde,sympla,Orquestra Modesta - Matinê de pós-carnaval para Pais e Filhos
sao-paulo-sp,https://www.sympla.com.br/ferramentas-para-a-gestao-de-pessoas__117739,Grupo ConstRHuir,sympla,Ferramentas para a Gestão de Pessoas
sao-paulo-sp,https://www.sympla.com.br/7lifes-nos-trilhos-22-de-abril-de-2017__114720,Seven Lifes,sympla,7Lifes nos Trilhos 22 de Abril de 2017
sao-paulo-sp,https://www.sympla.com.br/consciencia-criativa-concebendo-uma-mente-mais-produtiva-e-menos-toxica-de-forma-consciente__117967,NóS,sympla,Consciência Criativa: concebendo uma mente mais produtiva e menos tóxica de forma consciente.
sao-paulo-sp,https://www.sympla.com.br/crosstraining-park-na-zona-leste__116579,Josemir, Hugo, Carlos,sympla,CrossTraining Park na zona leste
sao-paulo-sp,https://www.sympla.com.br/curso-densitometria-ossea-para-medicos__111507,Centro de Treinamento InRad HCFMUSP,sympla,CURSO DENSITOMETRIA ÓSSEA PARA MÉDICOS
sao-paulo-sp,https://www.sympla.com.br/curso-ultrassonografia-avancada-sistmusculo-esqueletico-pratico__111336,Centro de Treinamento InRad HCFMUSP,sympla,CURSO ULTRASSONOGRAFIA AVANÇADA SIST.MUSCULO ESQUELETICO (PRÁTICO)
sao-paulo-sp,https://www.sympla.com.br/curso-hands-on-coluna-vertebral-e-plexo-braquial-e-lombossacro__111562,Centro de Treinamento InRad HCFMUSP,sympla,CURSO HANDS ON COLUNA VERTEBRAL E PLEXO BRAQUIAL E LOMBOSSACRO
sao-paulo-sp,https://www.sympla.com.br/pediatric-advanced-life-supportr---palsr__109051,Núcleo de Educação Profissional Corporativa,sympla,PEDIATRIC ADVANCED LIFE SUPPORT® - PALS®  
sao-paulo-sp,https://www.sympla.com.br/espetaculo-infantil-circo-voador---cia-base__117681,Unibes Cultural,sympla,Espetáculo Infantil: CIRCO VOADOR - Cia Base
sao-paulo-sp,https://www.sympla.com.br/lancamento-dos-cadernos-conib-4-edicao__117663,Unibes Cultural,sympla,Lançamento dos Cadernos Conib 4ª Edição 
sao-paulo-sp,https://www.sympla.com.br/curso-de-prezi-em-sao-paulo__114889,SBAP - Sociedade Brasileira de Apresentações Profissionais,sympla,Curso de Prezi em São Paulo
sao-paulo-sp,https://www.sympla.com.br/workshop-desperte-sua-mulher-interior---sao-paulo__117493,Silvia Ligabue,sympla,Workshop Desperte sua mulher interior - São Paulo
sao-paulo-sp,https://www.sympla.com.br/curso-fisica-de-rm__111214,Centro de Treinamento InRad HCFMUSP,sympla,CURSO FISICA DE RM
sao-paulo-sp,https://www.sympla.com.br/dev-day---fintech__116851,Time de Produtos & Engenharia do Moip,sympla,Dev Day - Fintech 
sao-paulo-sp,https://www.sympla.com.br/curso-formacao-em-instrumentacao-cirurgica---9-meses__117854,REGIANE GAMA XAVIER ,sympla,CURSO FORMAÇÃO EM INSTRUMENTAÇÃO CIRÚRGICA - 9 MESES 
sao-paulo-sp,https://www.sympla.com.br/aula-the-school-of-life-sp---como-ter-melhores-conversas__117903,The School of Life,sympla,Aula The School of LIfe SP - Como Ter Melhores Conversas  
sao-paulo-sp,https://www.sympla.com.br/business-conversation---dreamidea-2202-18h30__117898,Dreamidea Treinamento e Consultoria Ltda,sympla,Business Conversation - Dreamidea (22/02) 18h30
sao-paulo-sp,https://www.sympla.com.br/certificacao-barrett---modelos--instrumentos-de-avaliacao-de-cultura__59991,Liderança Integral,sympla,Certificação Barrett – Modelos & Instrumentos de Avaliação de Cultura
sao-paulo-sp,https://www.sympla.com.br/revolucao-da-empatia__118094,Tati Fukamati,sympla,Revolução da Empatia
sao-paulo-sp,https://www.sympla.com.br/jornada-interior__118108,Confluência Projetando Saberes,sympla,JORNADA INTERIOR 
sao-paulo-sp,https://www.sympla.com.br/festa-de-caraiva-em-sp--a-ressaca__118126,MOV Festas ,sympla,FESTA DE CARAÍVA EM SP  "A RESSACA"
sao-paulo-sp,https://www.sympla.com.br/evolucao-tecnologica-e-a-empregabilidade-no-seculo-xxi__118152,FMU | FIAM FAAM,sympla,Evolução tecnológica e a empregabilidade no século XXI
sao-paulo-sp,https://www.sympla.com.br/workshop-conexao-com-as-plantas__118190,Ervera,sympla,Workshop Conexão com as Plantas
